Latitude,Longitude,Area (sq.m.),Proximity to City Center (km),Nearby Facilities,Land Type,Price ($)
9.579192,-112.746792,971,47.23000027500373,5,Commercial,2353179.332774172
45.044997,-166.336857,498,9.951484951788917,5,Residential,1996855.656040514
-14.4806395,-39.426382,880,41.920487042274566,3,Commercial,1475842.4503573002
-41.447001,-34.909925,382,9.366188351461807,0,Commercial,815700.0172655724
-66.505599,88.256286,838,43.82361351829114,2,Industrial,1052842.2190334601
52.149392,-5.503682,932,30.258196338829265,7,Residential,3225631.4313275823
87.105359,-117.847839,101,44.80330883908415,0,Commercial,45085.95575507703
41.7566165,121.170613,375,49.60010358095854,10,Commercial,1651209.3616449472
88.642385,81.938970,125,8.7314235161186,9,Industrial,736322.155303186
-53.7568035,-43.627731,999,27.909095152548534,8,Industrial,3912695.6566234473
-36.8710565,34.077821,769,48.75889243959167,0,Agricultural,315429.6422761156
-73.0371765,49.218980,168,3.568259859873883,3,Agricultural,1143235.4559218553
69.516479,-102.218934,400,34.4801616803367,1,Industrial,392017.4735306485
87.1415145,125.806397,989,1.7338230152719776,4,Residential,12990715.511890464
-17.4762495,78.803511,783,44.65226966530651,5,Agricultural,1916710.0561154084
42.436681,138.541802,177,38.51577128656401,2,Agricultural,233510.4014213239
-56.790783,-37.900385,53,28.85534879860888,0,Agricultural,36734.95709229142
-14.3207735,-170.577052,373,40.43846314661513,6,Industrial,1079677.831735414
-48.2177835,27.220320,352,13.378124091880474,8,Industrial,1652632.2244620796
78.7200665,-13.086414,592,2.77725106890701,10,Residential,6631208.369079733
-2.5125055,169.709208,398,45.53758846978935,10,Commercial,1766800.6485956286
10.830617,-153.184581,954,15.099517978112408,9,Residential,4698016.496080042
-88.3766235,-120.676124,176,32.734956434406854,8,Residential,670730.3095958979
-30.098183,91.098681,857,13.515501347279699,2,Agricultural,1953773.4520673044
52.344628,155.635449,536,9.115298021241118,4,Commercial,2033644.927441702
71.652640,-145.954971,159,46.789998349480754,2,Residential,195163.24240595513
-26.8127095,-160.410587,649,8.093987868388073,2,Agricultural,2122859.433527787
18.2960825,18.235255,335,19.460682821197096,6,Industrial,1148283.9113899015
2.543419,15.115311,749,17.94346019924179,10,Agricultural,3830844.5524811866
29.458206,-112.950975,911,4.8185385958367695,10,Agricultural,7425229.440756608
40.645938,-178.538739,177,42.644540102171554,3,Residential,295411.7992014583
-73.725143,-98.325512,463,16.98634282749846,3,Residential,1100743.830784422
-82.544722,15.947539,821,25.67185233581655,6,Commercial,2610011.0333297355
-37.1353745,158.837097,734,9.235464851087979,6,Commercial,3351124.7544871154
51.0188095,-5.203558,146,48.320591234999014,1,Agricultural,118829.72416871048
-14.6061025,-8.868075,400,44.87695147961268,2,Residential,498265.2282794733
44.3152935,133.686472,896,34.28459359132361,2,Agricultural,1239483.751588498
-45.7183165,43.565220,598,5.351934650307377,0,Agricultural,2234705.911312483
-51.7400195,31.676887,409,35.424316336231065,9,Industrial,1703314.8304334022
10.362521,57.332313,832,1.9180222132647855,0,Agricultural,8675603.381921222
18.123023,-164.277801,240,3.6265657741158,1,Industrial,1419566.2328970986
-60.017480,-86.390833,676,47.615750680034765,8,Commercial,2447139.658766504
-11.202157,137.149883,439,31.252592574762232,3,Residential,807736.6928198532
-36.196733,-138.224566,325,28.976290130728067,3,Residential,614321.3320502696
41.259445,-2.787105,808,37.834796404473,8,Industrial,3012720.046510664
-17.873235,3.948603,987,29.397722716905996,4,Industrial,2250680.5833802884
12.8783445,60.510959,194,13.744810964198317,5,Industrial,670288.3494073799
5.0553695,18.237047,103,45.266902037155745,10,Residential,457507.86352264887
25.797295,168.986125,613,40.97799056434858,5,Residential,1525184.9973889731
3.8806565,-108.547763,594,20.39184886876738,8,Industrial,2483385.7221899913
73.9995095,-14.081778,726,39.37615770543662,6,Agricultural,2111151.0627273633
85.841940,178.190669,89,4.56619006124135,1,Industrial,425421.70608905726
41.1393475,151.571125,109,39.21631650796148,7,Residential,360789.10663007904
50.114358,9.103580,682,43.70853470800893,9,Commercial,2767267.1990292245
-12.662561,99.002097,553,25.910280627697475,7,Residential,1975257.5921241518
-41.7162365,-15.564420,972,16.678836666745433,2,Commercial,1943148.9161759
6.655811,128.447132,903,38.22267732737639,5,Agricultural,2278494.374094114
-7.876157,-64.385896,832,4.9844619341150525,3,Industrial,4336774.376201207
19.0849355,35.628745,207,21.94784495782943,3,Commercial,437028.9978790442
-70.6752795,127.413448,576,19.800998104116605,1,Agricultural,812188.8542499788
-20.677768,-82.912065,749,10.512759817127419,8,Commercial,3821735.0561205195
-82.0462355,-7.888550,945,18.254329363384905,4,Agricultural,2547370.822108108
-83.787374,24.185684,617,48.03941511565723,3,Commercial,997272.4030109621
34.482725,174.570574,127,22.577224459705683,9,Commercial,569702.7571273529
-74.0181635,131.433140,992,17.29509181989953,6,Industrial,3527946.2659233953
-30.5473575,73.014495,234,14.291088432664516,4,Commercial,701876.8064063706
40.6756615,-133.136445,259,32.13228650070559,6,Agricultural,782808.5713192634
-56.0259955,50.896270,756,3.4096435933492724,10,Industrial,7458481.078753371
9.053626,-119.371015,198,32.708981171079735,3,Industrial,358667.6657670191
8.153104,-41.411370,475,27.391643528752862,10,Agricultural,2246821.10221053
-35.9365865,145.668214,465,32.76700392317824,5,Agricultural,1213822.1041448803
72.9050915,170.147294,851,22.569221819592514,5,Industrial,2456124.36175468
76.1070605,69.332886,937,38.44348899896392,2,Agricultural,1237068.7622787063
-34.675372,111.148802,644,49.22421906069633,5,Industrial,1549659.8139244874
-86.336313,42.618657,367,46.41974272585108,9,Residential,1479322.3757173554
-40.042497,-32.645992,538,26.64673587012185,8,Agricultural,2125401.803434576
-28.976277,160.329809,350,33.900731251074255,4,Industrial,766485.2214589969
-33.0430435,-157.958191,182,41.62344376970241,6,Residential,524250.7169598866
-19.5223555,-54.008281,271,16.108373615790903,6,Agricultural,986870.9640634869
52.4448955,15.941313,278,7.098862526347154,2,Residential,1005624.0699639238
-45.357509,-48.408154,261,13.077043653255872,10,Residential,1443172.7899983223
7.726420,148.976387,372,26.726190778098324,10,Residential,1766378.6160090184
4.730869,65.077975,986,42.949462171589325,6,Agricultural,2825544.2826738027
1.828033,57.687033,167,20.695532867480583,6,Residential,562187.4849894891
-3.496865,-48.111424,441,25.142717546606963,0,Commercial,350797.40221598546
44.1518095,-50.939678,926,8.716049944347589,0,Agricultural,2124815.7271070173
84.977998,-109.909226,996,0.8788571884358924,6,Commercial,25056198.564442247
-24.0406485,-158.251973,863,6.701762034745828,0,Agricultural,2575442.0867995806
42.3584725,99.787796,992,46.858704524619284,8,Commercial,3597800.5229396853
-7.8609175,3.141633,647,23.001610659339278,4,Commercial,1597769.2996740649
6.732786,-28.435875,976,21.971534877708393,8,Industrial,4011622.2294276017
-75.599440,-36.459267,591,40.887494194002606,9,Commercial,2416685.947500636
-63.254214,-9.197096,56,32.98219933193954,10,Commercial,257957.71121046518
3.9013665,-69.948926,364,26.855659857611222,3,Commercial,707878.7982346582
68.050793,-132.118488,51,39.155835258841236,5,Industrial,128049.7571628149
-46.800680,-102.739340,154,49.51196054617454,4,Commercial,308607.1912730584
83.7536955,-119.984900,638,17.42182985363437,10,Residential,3284414.454003988
55.084052,103.017947,629,14.416808226694176,5,Agricultural,2130592.58791463
-65.776545,-83.780614,968,17.791847707398603,7,Industrial,3798538.8104479616
-89.3181035,-102.195791,693,40.733038301372176,0,Industrial,340264.3303318991
76.692733,-144.687251,636,32.61969811768325,1,Commercial,644348.4279133915
9.854856,83.162325,686,42.77833617619201,3,Commercial,1143923.086178274
-5.107220,-49.333028,483,46.319193072856706,6,Industrial,1367752.8559361028
-69.524436,-123.314855,232,41.17973740852628,8,Industrial,855076.7748411938
-86.9744665,-48.843383,408,47.17475820855847,6,Commercial,1152173.8595357467
-82.756095,117.454378,223,38.777952266964526,6,Agricultural,650213.8091174953
-12.6184875,-66.698100,216,49.69410973644895,10,Residential,950931.8320201524
-85.434664,-129.043587,980,43.24221809128307,10,Industrial,4373260.745288897
-78.0904605,12.860890,181,18.643355901207226,5,Commercial,556171.0504901959
-53.662050,162.536944,634,45.498994080577035,6,Industrial,1800287.479937341
-56.115058,12.973111,360,33.429197911324586,4,Industrial,791380.5789507412
-74.723654,109.928385,768,10.91620803560949,4,Industrial,2635882.0151003473
-51.0542105,-170.164107,410,40.61582475308129,9,Residential,1677891.7515488323
-27.4320605,48.400784,216,26.811697711083557,5,Residential,593123.7022940989
-37.268612,-72.193411,160,26.647957870204664,6,Industrial,504084.2486912647
77.005036,24.585928,385,43.70797257428492,0,Agricultural,176169.23289940483
-66.215689,157.323124,197,6.809453219562232,0,Commercial,578607.3966528102
63.778292,151.171984,935,6.844084489239417,7,Commercial,5350286.550436512
16.4067185,-127.325999,408,19.15278694637332,4,Commercial,1078847.6568160823
11.308834,45.690866,312,14.071537162999288,7,Agricultural,1317048.354484534
-72.3117945,121.334060,371,39.24348991050378,3,Industrial,634275.9465307897
-27.0968705,-134.151139,289,30.07601178191887,8,Commercial,1116979.7358609503
30.886267,151.673199,867,33.47500308669929,8,Commercial,3292398.4585838546
-17.9867025,-164.987818,974,14.218274252099036,9,Industrial,4876467.819385617
72.5738715,127.680032,926,18.916634933703968,0,Agricultural,979032.479344554
-76.261948,-24.758238,979,6.074269039118897,2,Residential,4006633.11991992
62.528494,65.406381,434,22.07550718552598,0,Commercial,393195.94911464263
-20.9906135,-174.615033,434,2.966092600253998,3,Commercial,3447208.9729554295
23.871415,92.275719,649,28.388127962991472,9,Residential,2793633.3905540206
-16.139695,-54.639801,615,27.22787773952522,6,Commercial,1927742.8834398198
65.460573,120.901158,606,6.838705795056869,2,Commercial,2257065.157065323
-13.217317,-13.012143,573,31.270264297816567,6,Agricultural,1741682.351759342
-13.860415,157.286174,751,42.328946852269674,3,Industrial,1256039.9172892398
-60.323834,-24.217381,352,23.03024013547183,7,Residential,1291285.0453398786
36.6433925,156.896388,175,13.43016536133244,7,Agricultural,750607.3645285895
4.879790,-17.235701,350,36.712242845881775,6,Residential,1030672.0880384794
-22.018731,101.136741,326,27.88184498069841,9,Industrial,1407443.9226139288
84.5784225,-37.752282,695,6.21958117873584,6,Industrial,3902877.172682107
73.928849,-166.885352,175,28.527691765348933,8,Agricultural,682687.8090519494
-27.481132,-152.948895,565,18.045633289341616,9,Commercial,2660190.2710100054
6.335679,-123.142841,949,2.6071290335390636,10,Agricultural,11076038.600251205
-58.0149705,-34.142036,127,25.303047353875723,4,Agricultural,303583.16588815703
19.556699,-62.177548,648,45.03696910047346,2,Residential,806163.5919745709
60.469532,102.034453,455,23.593456226464514,10,Industrial,2205700.166717949
-62.5434105,36.542617,556,6.675248088564331,5,Residential,2777855.688427547
-6.7429935,43.010491,736,14.594967371583516,10,Industrial,3952566.831650472
-79.2507475,37.545956,357,31.581863713235915,5,Residential,940079.1213853423
54.3058175,-33.563452,618,30.36469707167061,9,Residential,2631851.648525469
-48.6847545,128.274392,198,26.116658904291658,5,Residential,547627.3584041513
-30.8863785,97.779895,379,2.3545141013536837,9,Industrial,4583747.888229686
9.029751,56.034109,316,16.48109430519747,2,Residential,636269.6824716869
75.8017675,-107.733523,374,13.218965092169427,3,Residential,1014653.6767323002
32.222300,-43.475801,508,12.83986582500796,2,Residential,1197685.5273153682
60.8921435,34.697857,296,18.122707873410317,10,Industrial,1510662.0000361998
-76.7914905,-6.573454,133,21.49731141474958,8,Agricultural,549336.4035288125
-66.210480,78.688088,396,15.554703269924314,8,Commercial,1776370.754501866
88.7359955,-54.281881,958,17.450219051414102,0,Residential,1097980.486293514
68.4854385,-19.634725,408,19.747002265195974,1,Residential,576427.2782680525
-28.166438,-65.059138,817,2.3749708397640132,10,Residential,10148084.473636573
48.247795,167.790977,516,35.85385560503732,1,Agricultural,494235.1526174519
41.165130,-1.354566,981,34.90322547946211,4,Agricultural,2131725.6984270657
41.2577935,24.435630,604,6.249672502127711,7,Industrial,3624101.2833692236
81.7063925,26.638529,812,15.19139905747508,2,Industrial,1718625.962556684
19.9683255,25.920257,691,24.84384404115554,7,Industrial,2491074.623890982
-72.095351,177.014080,364,16.57344418651712,6,Industrial,1312856.9171543987
73.680739,-113.359892,594,12.081011229860266,9,Agricultural,3121761.390364125
-13.4564345,-84.761722,292,41.32535869159939,10,Residential,1309317.587672558
-35.517364,-148.418650,381,30.80623406083783,9,Industrial,1618952.5321190385
-70.008111,95.541130,771,2.9460739235738647,1,Agricultural,5542484.547781507
87.0939385,110.890288,329,3.7737508711791294,6,Industrial,2533223.3139428315
45.117544,176.543809,677,12.207964065529119,8,Commercial,3275512.045818686
38.665174,-122.218043,458,26.328590701495944,8,Commercial,1813510.7599739302
45.5929035,-46.955824,566,21.725393840597484,4,Industrial,1426649.2423316494
-51.4475095,56.275471,199,33.891552016273,7,Residential,674633.3945547553
-71.6901485,-108.093388,262,33.24225575167697,5,Residential,681630.6986849308
-33.642676,-24.949741,73,4.774542653456327,8,Residential,539388.4505321353
16.3747355,-71.213837,686,41.65351096214133,2,Agricultural,878183.9986854898
67.8076445,-47.375394,598,10.301674994543253,3,Residential,1878576.2496230134
-15.130254,-60.776771,609,38.13952520222332,8,Industrial,2268153.7396026626
-81.860053,165.360705,73,35.016725853931135,10,Residential,333694.36074892466
0.833099,-62.922296,787,7.750854583988293,5,Agricultural,3604743.814045444
-11.035550,67.740228,656,24.087206831201378,7,Residential,2381487.480451449
-65.6583245,32.057423,332,26.57357960358017,5,Residential,913872.2452546593
83.234755,71.224342,572,2.2243173395614595,2,Residential,5600751.022801216
-45.198643,170.105617,493,21.976388126974733,10,Commercial,2420663.3537336113
-16.9575675,73.789060,753,4.410330842606499,10,Industrial,6426709.811452504
37.821838,-93.514407,425,46.33108043888594,5,Commercial,1033462.1580045411
-63.353549,26.805028,255,31.17739987534552,1,Residential,265580.029777691
26.0912305,129.048917,273,12.810981830752638,3,Commercial,753796.8420635274
-48.2881205,162.942206,268,48.682663924458645,9,Commercial,1074900.7949835523
-79.544884,-77.813103,294,11.8521286824499,3,Residential,848913.411990442
-60.634278,123.691857,456,48.33938900789903,4,Industrial,918266.0172413376
-57.9638595,80.698852,490,43.27418631459162,2,Agricultural,618462.9525037549
21.6197615,161.988232,742,15.244408954963513,8,Agricultural,3347871.6540235663
16.8876975,81.822679,817,22.357579680213547,5,Agricultural,2364848.340192248
-87.3815505,68.515054,648,43.79405356954723,10,Commercial,2887930.587457926
87.6414315,21.321032,903,6.565793258078643,5,Agricultural,4556619.657080844
-31.1493795,-7.627756,648,29.05369267368804,9,Industrial,2778870.664598755
65.4520915,138.195025,379,27.25532383054069,3,Industrial,732910.8031270686
-0.062196,-71.725862,223,31.14474094567208,0,Agricultural,143202.3469959145
25.893201,-30.926983,559,38.60476116130103,0,Residential,289601.58445967233
55.3134645,109.385575,538,20.445479777783632,6,Agricultural,1817477.6964369395
-7.810189,-142.719151,176,10.874265841799954,5,Commercial,675700.0135190142
-4.5239475,-169.266939,336,11.991992161644673,0,Commercial,560373.9486666215
17.590150,-114.692423,540,17.322169487260794,10,Commercial,2783478.4856448043
39.921351,-138.138250,276,29.071184094546833,3,Commercial,521078.7466670627
-75.1869265,-163.955653,553,23.345016401432257,4,Residential,1358562.7855905662
-51.190538,-46.151117,76,23.011248519379336,7,Residential,278854.6514336197
59.3304785,56.030706,328,46.586862681599925,4,Residential,665612.229508448
-6.7979185,-27.926927,379,28.20511383399487,8,Agricultural,1481545.591477246
32.5127515,80.421434,245,32.00283061775794,6,Industrial,741111.4562497812
-45.138694,-53.506234,755,4.779882401318636,4,Residential,4367073.536167822
14.2423215,58.215496,164,25.112052079886045,8,Commercial,655414.5746100604
-51.568360,-39.296989,979,40.99104301015428,0,Agricultural,477665.32789003814
-27.711855,178.488199,830,43.02258617141675,0,Residential,385843.84336775815
71.5211395,-3.936150,622,41.20068951357302,2,Residential,799536.6944308495
58.6486135,94.386602,825,29.952549358294977,2,Commercial,1210871.3065664486
-15.156854,-35.395590,142,34.47731001805987,10,Residential,650373.0157170717
41.4932055,-129.760587,608,10.927024342442007,6,Residential,2572037.2756312946
-73.133774,-81.488815,911,47.89026797898597,1,Commercial,744853.0809473618
-66.382129,-49.441498,323,6.513585664958833,6,Commercial,1766973.2463016326
-40.0339645,115.302244,958,19.94214583490999,3,Residential,2110379.2540790276
47.711515,-39.317780,710,44.91292189130352,0,Industrial,316167.36124107626
-59.511960,161.850486,310,12.80660561205275,2,Industrial,732125.160703392
-2.3145225,72.622583,89,38.159146641465284,10,Industrial,402646.74545069045
-19.7791745,28.440649,160,23.90685424405087,3,Residential,325852.8259441038
72.882576,-47.692454,867,38.697264308396356,4,Industrial,1835293.6911149467
-81.489953,-171.808221,65,16.63768381019159,9,Residential,312135.8760528717
71.683790,32.492503,971,48.3627319744292,6,Agricultural,2731948.8622575733
11.700340,-178.249285,531,43.850086539773486,6,Commercial,1516588.803672424
-20.8114035,-49.046381,215,1.0741456593094738,1,Industrial,4089181.470531939
-52.153651,173.552488,375,31.740019292720124,1,Commercial,386294.7524017478
-17.709803,92.372950,566,8.565756298223858,4,Industrial,2227141.2166637573
-73.184369,87.512041,307,37.49052124441652,6,Industrial,900574.7301503426
-45.009904,-155.549781,622,18.772826017430294,1,Residential,911459.9526597457
-53.1352225,62.305101,126,17.682834978934437,5,Commercial,394511.0850721661
41.1978565,99.027871,128,39.534563595330404,0,Agricultural,64753.4655043561
55.3441485,47.389320,447,42.8176837177119,8,Agricultural,1639192.2377805295
-73.3921995,-65.676632,925,9.055315612893565,5,Commercial,3892998.9180784
55.218032,-147.914578,717,30.168941574379232,6,Residential,2196123.2712737313
35.765406,-160.712480,89,34.2645614512458,6,Residential,265548.716826063
0.083187,114.517521,668,13.265602033116053,9,Commercial,3411915.9956893246
-52.158095,23.307800,332,39.34643874330864,4,Commercial,699957.331338639
57.0215465,92.998981,223,42.08055284916782,3,Commercial,373587.20069069153
61.764858,134.043647,227,9.441787126023895,7,Industrial,1116441.1733290025
-76.8395955,107.502388,126,19.959341547202616,3,Commercial,277456.6700429648
-88.449515,107.545193,978,26.27937755992754,8,Agricultural,3873909.8663731795
3.9206865,-2.359397,220,16.174665101891634,5,Residential,712030.361820933
-3.9655045,-77.884875,168,38.5187079389025,2,Commercial,221630.34026295887
87.5325995,-2.312889,864,32.68272870838872,3,Residential,1565519.6229599004
48.697547,81.843161,921,35.55053219627425,1,Industrial,886535.7032379517
-19.2795695,-3.417361,935,33.183204669388566,1,Industrial,937538.096645943
46.687873,-170.678781,612,14.450547786543193,1,Industrial,1091826.7135062017
11.4632695,25.325072,64,32.016522707565755,9,Agricultural,270379.35727409663
52.7228025,-122.486615,946,14.616826604737915,3,Agricultural,2429598.607278221
33.162966,91.516424,275,44.83407900184213,0,Industrial,122674.53960131573
63.1986325,-174.887722,362,41.94074813467861,4,Commercial,751824.4838730863
-61.8328805,-52.523839,440,44.451680795404286,0,Industrial,197967.76730453354
-48.4824765,116.505969,165,4.211870348872067,3,Residential,981499.9006756549
74.300254,-103.612459,287,41.2304610298085,5,Industrial,713217.4585641945
-77.780232,83.955159,591,40.320450629826595,4,Residential,1238751.4855455582
66.5069915,12.844007,740,17.78631705484829,10,Agricultural,3792100.3136490104
-49.242868,177.098511,609,49.933274134302664,4,Residential,1218325.522833535
65.543324,-19.590336,307,30.383799532184383,3,Commercial,570481.3754216663
48.906531,8.082290,59,9.194991866461,3,Industrial,199130.72798074834
46.8836415,104.512781,383,8.354562020957143,4,Industrial,1529664.3407978949
-27.657714,-113.551961,639,42.82814310409095,8,Industrial,2343201.916911015
59.7896665,115.254361,944,43.01245236565979,1,Residential,816542.6540829693
56.976757,136.127123,960,38.37805093102657,1,Industrial,884285.9586201091
-67.137472,46.505520,382,49.239747231417134,0,Agricultural,155159.20429269268
55.253254,154.198071,700,29.472471902656796,4,Commercial,1595019.5384438715
43.958179,-18.643719,915,27.223238159924907,5,Residential,2502219.810607956
35.246160,-27.171445,742,35.5504611220398,10,Industrial,3385434.810453129
-27.048972,46.850763,649,32.81536821362102,1,Agricultural,655146.3767922085
43.4411835,-10.991898,316,34.57932573199648,1,Residential,309168.16757453606
-56.351057,-155.997386,525,48.526241906018825,4,Industrial,1056377.769791764
52.5496995,121.915073,414,28.982347008049114,10,Agricultural,1941691.1483980382
24.6201745,35.618523,358,15.261953422236761,7,Agricultural,1471540.4698934434
-87.930169,63.225529,301,29.33779605484018,10,Industrial,1409196.0545620744
29.660328,97.685787,571,46.16309501964104,6,Residential,1617783.7595841687
-75.4165795,48.678550,749,21.155520561394727,1,Industrial,1007689.4065701216
-84.191113,73.775034,399,26.307204891162495,9,Commercial,1739738.9534545632
-24.675896,-136.119502,337,23.887272376655208,4,Commercial,821358.6279807708
-52.4351465,15.307655,213,29.807308077005963,7,Industrial,739317.9712906132
30.378823,10.718786,556,27.74044164067832,4,Industrial,1290458.7946809663
-55.0119315,-124.962918,97,38.52950763510056,8,Commercial,360751.0197527843
19.797059,50.395376,816,38.194681967273475,7,Industrial,2712084.615538455
71.933406,-64.880037,317,38.26515037709603,6,Residential,926486.0076994463
-42.8334345,83.186070,374,35.37765985264468,1,Agricultural,361032.86557550036
-61.346971,31.549827,401,27.160138610884278,2,Commercial,616085.6800512067
-66.5643515,15.344190,442,35.802921718419526,6,Commercial,1307707.2236485127
78.486651,-119.210842,842,15.391978131125553,9,Agricultural,4125276.398532965
34.9716965,106.613994,654,34.90003637136506,4,Industrial,1421184.7097011034
-25.256596,-133.772233,171,46.071312464011505,6,Residential,484632.74521800363
27.272968,-37.891202,764,42.73286748954435,6,Industrial,2191170.200589479
73.670570,-105.220552,990,21.867556278306797,0,Commercial,905450.9680005776
61.428982,174.961512,406,10.997308642489093,10,Industrial,2362362.4724896457
-72.0619315,-124.229615,742,27.203262688667884,2,Industrial,1139122.7988583122
-25.0557415,63.176616,294,43.8846286537268,0,Agricultural,133987.6895483461
39.800553,-49.987568,415,30.1668192627164,10,Commercial,1935136.729786361
-44.902099,-33.857527,66,17.972082678260893,9,Commercial,311047.24724623474
-66.3848675,110.911053,947,39.04958888991967,10,Industrial,4273024.312378593
-36.833701,-49.186872,848,40.47106164190056,4,Commercial,1775864.8654109174
58.797593,-169.513620,59,22.844239463827975,9,Commercial,264054.1599849903
67.134191,96.148694,264,39.98622694286109,10,Residential,1188045.46674396
-61.362963,-68.990339,823,18.28467779479149,8,Residential,3533807.2765366826
-53.446583,65.949084,978,36.633446266834376,3,Residential,1707538.2993761196
56.4608265,-77.257806,758,15.412269169289754,9,Commercial,3712431.9255445898
-22.416623,-25.903077,661,2.6806170251987047,3,Residential,5724900.37932593
-22.1178235,-13.641123,121,1.115271762922461,5,Industrial,2411874.716148668
13.749796,-178.402249,288,16.797953867745242,3,Residential,688498.9057447122
-74.8196295,159.364586,611,34.52405998525592,3,Agricultural,1087156.052828629
72.085885,44.188386,613,38.33814789489311,6,Industrial,1790985.9227214553
51.808658,-14.207371,919,10.7602261657864,5,Residential,3546142.5350000267
77.2330235,-127.650632,546,9.778190533102158,5,Commercial,2208771.0388780492
-82.9030085,107.921494,758,46.909598068361824,8,Commercial,2748774.800558026
-59.4709985,-87.304640,374,21.335329207215352,1,Commercial,500192.19978993124
-32.817273,77.262276,153,2.4060831403423775,8,Industrial,1761376.5021056475
-0.590582,140.812874,485,39.66699264693553,2,Agricultural,632535.8055332529
-8.3375235,-51.191912,426,19.850447889090592,1,Commercial,599609.4590310188
-15.549993,-0.788417,756,1.7807385843329424,10,Residential,11514858.867790462
-56.118911,-179.151109,929,34.89717667217742,8,Commercial,3505221.2951248097
-86.2308915,-157.623544,923,20.290702247954403,0,Commercial,909776.299233854
3.390222,-37.499590,821,34.47994300026413,6,Residential,2446618.8846969446
54.059408,-161.477460,112,23.34695412359587,9,Commercial,499143.99287126353
75.994942,176.230419,311,33.28709492945968,9,Industrial,1306459.2021376784
-53.226951,122.729059,897,10.48347025469285,7,Agricultural,4222865.407746952
68.3952285,34.239020,189,37.36810240474203,0,Agricultural,101155.79215283663
-33.3806685,-59.107456,536,18.28768120234496,3,Commercial,1229386.9463595753
17.851077,157.218397,116,5.564591931370156,4,Residential,602521.8567350997
-15.4101985,103.833048,274,18.708165007624487,2,Agricultural,512120.23016509815
83.0400595,52.435326,900,24.25838802431669,4,Residential,2182011.3810512363
-23.8173055,2.142512,224,32.45095358000959,4,Commercial,496454.49473015696
-54.2618475,-137.110700,303,6.9729245885135365,2,Residential,1111475.7978341838
-1.9031365,-25.764809,965,17.407347285587633,6,Agricultural,3424727.2335848315
71.106269,11.645659,717,12.106218895769143,2,Agricultural,1758115.175503023
55.2999965,-147.579292,851,34.123261549956695,1,Residential,839179.9883983129
-0.073259,6.107037,173,33.153586657165526,1,Commercial,173562.76580809048
-62.607885,-58.984584,868,13.188824668081597,9,Residential,4441065.886983327
0.493625,-30.733961,549,28.73419702082514,3,Residential,1040923.0846312579
-78.0125175,-2.456977,893,35.85653175085297,6,Industrial,2641296.1383576966
-58.654447,-19.486155,605,15.987663905161051,2,Industrial,1240833.5231324162
-14.519437,-31.798809,331,23.489202762275536,5,Commercial,943831.6171476005
31.497162,-122.054490,100,31.01086814418696,3,Agricultural,184493.5185529433
-35.693442,60.822360,933,41.59716925033964,2,Industrial,1194988.217330381
-2.4825395,7.037737,317,1.0857676002044487,8,Residential,6853586.948299236
73.8614055,-109.150832,736,16.83335473248077,4,Residential,2052054.3339063039
14.8413505,-138.575437,359,34.119554935393836,6,Commercial,1072036.5081430722
16.7101905,130.481681,462,2.668163796481484,4,Residential,4202255.758490096
25.8047125,-10.381637,435,1.5840481760398517,8,Commercial,6884257.199998899
55.544087,-70.103974,589,31.553716735766262,4,Residential,1315731.6141057743
5.9973555,-7.918599,793,22.07424371676073,1,Industrial,1035684.4112216482
7.9095285,58.791175,635,23.431284842420464,3,Residential,1304010.3970144936
65.925515,63.157603,756,11.87156230294039,8,Agricultural,3692831.8619374153
-43.088632,172.653955,939,5.817087272405159,1,Industrial,3604019.846662389
-86.0250895,52.725426,607,9.210400859191392,10,Residential,3746075.0963607687
-16.5208015,-106.288371,89,1.6547366075780827,5,Industrial,1253699.8980068834
-1.049524,-50.111114,752,34.80929879147807,2,Industrial,1033668.4564804293
-23.796943,151.206071,187,28.778396393555763,3,Commercial,354358.5963322642
7.565330,152.113376,232,40.58563605177153,9,Agricultural,949526.1619475707
-52.205053,45.506711,855,2.1883863050715058,6,Residential,9865976.883501498
21.050441,118.820437,512,16.97480822069029,1,Industrial,808046.8742426585
40.2682365,-41.226721,797,39.964065128494504,10,Agricultural,3586858.323064706
73.0745925,-136.934898,586,12.491052513860064,7,Commercial,2579071.613780784
27.2535615,19.440544,896,8.368775706624668,9,Industrial,5366892.899726616
42.011004,132.304693,347,25.581343359474257,1,Commercial,410091.46043965337
-30.2583115,-122.274746,664,1.7151326313050568,2,Industrial,8274041.432557407
-15.5924545,70.097883,975,49.37403681531196,1,Commercial,784944.4132539033
-82.3359805,169.324364,790,14.112026678313425,7,Commercial,3331612.3958779476
-7.5114055,-80.662102,705,16.002389604836115,7,Agricultural,2855118.4046999337
42.936663,-62.285545,441,35.52394639142599,7,Industrial,1483083.2257096523
-47.356092,143.036342,524,46.7654100025549,9,Industrial,2110497.2547750026
-73.3404905,-89.434742,927,47.108690622206375,1,Residential,764357.956188672
-51.2222745,145.413316,593,7.3486676275350895,6,Commercial,3037098.0018039155
-65.0275865,-86.167120,918,9.028101598123328,6,Agricultural,4236850.131254228
60.0071975,7.385583,635,30.88569471805137,0,Commercial,411193.60001241585
-73.701920,43.736207,222,13.024956516504036,3,Agricultural,607284.0554956201
3.723564,37.412000,970,37.41412699039553,0,Residential,518520.7182565055
-63.809925,-69.190558,268,28.769742222218508,4,Commercial,615106.8483060839
